# [Fe/H]	[Fe/H]_err	[O/Fe]	[O/Fe]_err	Log(age/Gyr)	Log(age/Gyr)_err
-1.16235e+00	5.00000e-02	1.00985e-01	5.00000e-02	1.06845e+00	1.00000e-01	
-1.00350e+00	5.00000e-02	1.25295e-01	5.00000e-02	8.28991e-01	1.00000e-01	
-1.09607e+00	5.00000e-02	6.95344e-02	5.00000e-02	8.60118e-01	1.00000e-01	
-1.15410e+00	5.00000e-02	2.19426e-01	5.00000e-02	1.01883e+00	1.00000e-01	
-1.12867e+00	5.00000e-02	2.69799e-01	5.00000e-02	8.69554e-01	1.00000e-01	
-1.10910e+00	5.00000e-02	1.69644e-01	5.00000e-02	9.12424e-01	1.00000e-01	
-1.27941e+00	5.00000e-02	2.39056e-01	5.00000e-02	1.00831e+00	1.00000e-01	
-8.69564e-01	5.00000e-02	-4.32757e-02	5.00000e-02	6.38566e-01	1.00000e-01	
-7.97871e-01	5.00000e-02	-1.37756e-01	5.00000e-02	4.88917e-01	1.00000e-01	
-1.24769e+00	5.00000e-02	3.31081e-01	5.00000e-02	1.00496e+00	1.00000e-01	
-9.43792e-01	5.00000e-02	5.94161e-02	5.00000e-02	9.64244e-01	1.00000e-01	
-1.03918e+00	5.00000e-02	2.28949e-01	5.00000e-02	9.66171e-01	1.00000e-01	
-1.20507e+00	5.00000e-02	1.72143e-01	5.00000e-02	8.85714e-01	1.00000e-01	
-8.17894e-01	5.00000e-02	-3.56582e-02	5.00000e-02	3.84044e-01	1.00000e-01	
-1.78659e+00	5.00000e-02	4.27286e-01	5.00000e-02	9.36039e-01	1.00000e-01	
-1.76657e+00	5.00000e-02	4.43873e-01	5.00000e-02	1.00769e+00	1.00000e-01	
-2.11903e+00	5.00000e-02	4.65056e-01	5.00000e-02	1.07427e+00	1.00000e-01	
-9.31195e-01	5.00000e-02	6.30989e-02	5.00000e-02	7.91015e-01	1.00000e-01	
-9.91258e-01	5.00000e-02	2.86058e-03	5.00000e-02	8.11608e-01	1.00000e-01	
-8.87595e-01	5.00000e-02	3.39054e-02	5.00000e-02	7.35901e-01	1.00000e-01	
-6.31234e-01	5.00000e-02	-2.95787e-01	5.00000e-02	3.17936e-01	1.00000e-01	
-9.62593e-01	5.00000e-02	-5.34644e-03	5.00000e-02	8.89560e-01	1.00000e-01	
-1.14930e+00	5.00000e-02	2.24972e-01	5.00000e-02	9.56097e-01	1.00000e-01	
-8.68903e-01	5.00000e-02	3.59617e-02	5.00000e-02	5.98741e-01	1.00000e-01	
-1.60555e+00	5.00000e-02	3.78128e-01	5.00000e-02	9.24139e-01	1.00000e-01	
-1.10548e+00	5.00000e-02	1.11882e-01	5.00000e-02	8.96656e-01	1.00000e-01	
-1.57995e+00	5.00000e-02	4.84462e-01	5.00000e-02	8.76152e-01	1.00000e-01	
-8.22174e-01	5.00000e-02	-2.36462e-01	5.00000e-02	6.29374e-01	1.00000e-01	
-1.23071e+00	5.00000e-02	1.58524e-01	5.00000e-02	8.81989e-01	1.00000e-01	
-1.24437e+00	5.00000e-02	3.17717e-01	5.00000e-02	1.03039e+00	1.00000e-01	
-1.29478e+00	5.00000e-02	2.54488e-01	5.00000e-02	1.06807e+00	1.00000e-01	
-9.49797e-01	5.00000e-02	1.02264e-01	5.00000e-02	9.25766e-01	1.00000e-01	
-1.22187e+00	5.00000e-02	1.92047e-01	5.00000e-02	1.00950e+00	1.00000e-01	
-1.23312e+00	5.00000e-02	2.41623e-01	5.00000e-02	9.54038e-01	1.00000e-01	
-2.07276e+00	5.00000e-02	4.60341e-01	5.00000e-02	8.89118e-01	1.00000e-01	
-1.08755e+00	5.00000e-02	1.99183e-01	5.00000e-02	1.01516e+00	1.00000e-01	
-9.38770e-01	5.00000e-02	1.43110e-01	5.00000e-02	8.21199e-01	1.00000e-01	
-1.09576e+00	5.00000e-02	9.32669e-02	5.00000e-02	8.77576e-01	1.00000e-01	
-7.65701e-01	5.00000e-02	-1.21473e-01	5.00000e-02	7.17090e-01	1.00000e-01	
-1.04370e+00	5.00000e-02	9.67436e-02	5.00000e-02	8.06384e-01	1.00000e-01	
-1.33950e+00	5.00000e-02	1.76500e-01	5.00000e-02	8.22601e-01	1.00000e-01	
-1.12591e+00	5.00000e-02	2.66045e-01	5.00000e-02	1.06435e+00	1.00000e-01	
-1.08916e+00	5.00000e-02	7.77913e-03	5.00000e-02	7.92532e-01	1.00000e-01	
-1.79587e+00	5.00000e-02	4.47472e-01	5.00000e-02	1.08932e+00	1.00000e-01	
-1.02664e+00	5.00000e-02	2.08514e-01	5.00000e-02	8.47558e-01	1.00000e-01	
-1.08351e+00	5.00000e-02	3.48817e-02	5.00000e-02	7.79159e-01	1.00000e-01	
-1.42222e+00	5.00000e-02	2.81145e-01	5.00000e-02	1.05652e+00	1.00000e-01	
-1.51346e+00	5.00000e-02	2.53666e-01	5.00000e-02	1.06046e+00	1.00000e-01	
-1.41322e+00	5.00000e-02	2.94392e-01	5.00000e-02	1.06992e+00	1.00000e-01	
-1.25179e+00	5.00000e-02	1.89574e-01	5.00000e-02	8.81475e-01	1.00000e-01	
-1.11206e+00	5.00000e-02	1.55903e-01	5.00000e-02	8.77887e-01	1.00000e-01	
-1.19648e+00	5.00000e-02	2.31956e-01	5.00000e-02	8.05999e-01	1.00000e-01	
-5.90994e-01	5.00000e-02	-2.44929e-01	5.00000e-02	1.91984e-01	1.00000e-01	
-1.68050e+00	5.00000e-02	4.45466e-01	5.00000e-02	7.22262e-01	1.00000e-01	
-1.38043e+00	5.00000e-02	2.95773e-01	5.00000e-02	9.79708e-01	1.00000e-01	
