# [Fe/H]	[Fe/H]_err	[O/Fe]	[O/Fe]_err	Log(age/Gyr)	Log(age/Gyr)_err
-4.55018e-01	5.00000e-02	1.22521e-01	5.00000e-02	9.64995e-01	1.00000e-01
-1.29921e+00	5.00000e-02	3.38126e-01	5.00000e-02	1.10986e+00	1.00000e-01
-1.25347e+00	5.00000e-02	2.79806e-01	5.00000e-02	1.14641e+00	1.00000e-01
-4.24274e-01	5.00000e-02	-8.61690e-02	5.00000e-02	7.12747e-01	1.00000e-01
-1.04468e+00	5.00000e-02	1.58921e-01	5.00000e-02	1.02742e+00	1.00000e-01
-8.20866e-01	5.00000e-02	1.86371e-01	5.00000e-02	1.00633e+00	1.00000e-01
-1.94763e+00	5.00000e-02	4.57508e-01	5.00000e-02	1.21929e+00	1.00000e-01
-1.52958e+00	5.00000e-02	3.68332e-01	5.00000e-02	7.90103e-01	1.00000e-01
-1.03426e+00	5.00000e-02	2.26155e-01	5.00000e-02	1.10424e+00	1.00000e-01
-1.08065e+00	5.00000e-02	1.77636e-01	5.00000e-02	9.47149e-01	1.00000e-01
-7.80999e-01	5.00000e-02	1.81122e-01	5.00000e-02	8.10755e-01	1.00000e-01
-1.21834e+00	5.00000e-02	2.63636e-01	5.00000e-02	9.65681e-01	1.00000e-01
-1.26104e+00	5.00000e-02	1.80125e-01	5.00000e-02	1.28654e+00	1.00000e-01
-1.18606e+00	5.00000e-02	2.95676e-01	5.00000e-02	1.08412e+00	1.00000e-01
-9.84305e-01	5.00000e-02	2.19970e-01	5.00000e-02	9.88184e-01	1.00000e-01
-1.30562e+00	5.00000e-02	2.13339e-01	5.00000e-02	1.08041e+00	1.00000e-01
-8.97065e-01	5.00000e-02	1.85742e-01	5.00000e-02	9.57751e-01	1.00000e-01
-1.26463e+00	5.00000e-02	3.39461e-01	5.00000e-02	1.15612e+00	1.00000e-01
-1.03563e+00	5.00000e-02	2.17748e-01	5.00000e-02	1.09819e+00	1.00000e-01
-8.04591e-01	5.00000e-02	2.00188e-01	5.00000e-02	9.85288e-01	1.00000e-01
-1.21527e+00	5.00000e-02	2.78200e-01	5.00000e-02	1.16931e+00	1.00000e-01
-9.31295e-01	5.00000e-02	4.69440e-02	5.00000e-02	1.00727e+00	1.00000e-01
-1.11680e+00	5.00000e-02	1.50210e-01	5.00000e-02	1.04115e+00	1.00000e-01
-1.06278e+00	5.00000e-02	1.92897e-01	5.00000e-02	1.17003e+00	1.00000e-01
-7.18017e-01	5.00000e-02	1.40728e-01	5.00000e-02	9.23166e-01	1.00000e-01
-1.48022e+00	5.00000e-02	3.27624e-01	5.00000e-02	1.00441e+00	1.00000e-01
-1.07056e+00	5.00000e-02	1.02522e-01	5.00000e-02	1.16355e+00	1.00000e-01
-1.20462e+00	5.00000e-02	1.73739e-01	5.00000e-02	9.42697e-01	1.00000e-01
-1.13745e+00	5.00000e-02	2.36952e-01	5.00000e-02	1.16702e+00	1.00000e-01
-1.60530e+00	5.00000e-02	3.21867e-01	5.00000e-02	1.15963e+00	1.00000e-01
-1.11645e+00	5.00000e-02	2.94139e-01	5.00000e-02	1.03887e+00	1.00000e-01
-1.38559e+00	5.00000e-02	3.50049e-01	5.00000e-02	1.03930e+00	1.00000e-01
-7.23554e-01	5.00000e-02	9.42253e-02	5.00000e-02	1.06299e+00	1.00000e-01
-8.09623e-01	5.00000e-02	9.98748e-02	5.00000e-02	1.05483e+00	1.00000e-01
-6.58568e-01	5.00000e-02	1.14048e-01	5.00000e-02	8.18755e-01	1.00000e-01
-8.37590e-01	5.00000e-02	1.50346e-01	5.00000e-02	8.53322e-01	1.00000e-01
-1.04384e+00	5.00000e-02	2.64838e-01	5.00000e-02	8.52224e-01	1.00000e-01
-8.44747e-01	5.00000e-02	1.33192e-01	5.00000e-02	9.52543e-01	1.00000e-01
-1.07095e+00	5.00000e-02	2.45665e-01	5.00000e-02	9.10961e-01	1.00000e-01
-1.22970e+00	5.00000e-02	2.94731e-01	5.00000e-02	1.08365e+00	1.00000e-01
-7.34737e-01	5.00000e-02	1.35191e-01	5.00000e-02	9.33252e-01	1.00000e-01
-1.24871e+00	5.00000e-02	2.57566e-01	5.00000e-02	9.01890e-01	1.00000e-01
-1.07507e+00	5.00000e-02	2.79721e-01	5.00000e-02	1.02141e+00	1.00000e-01
-9.88593e-01	5.00000e-02	1.77977e-01	5.00000e-02	9.93391e-01	1.00000e-01
-1.26078e+00	5.00000e-02	2.76626e-01	5.00000e-02	1.05020e+00	1.00000e-01
-1.31851e+00	5.00000e-02	2.52096e-01	5.00000e-02	9.66368e-01	1.00000e-01
-6.22237e-01	5.00000e-02	1.34694e-01	5.00000e-02	1.01293e+00	1.00000e-01
-2.49068e+00	5.00000e-02	4.12624e-01	5.00000e-02	1.18777e+00	1.00000e-01
-1.31930e+00	5.00000e-02	2.93738e-01	5.00000e-02	9.14034e-01	1.00000e-01
-1.64669e+00	5.00000e-02	3.48251e-01	5.00000e-02	1.00550e+00	1.00000e-01
-7.33137e-01	5.00000e-02	1.48988e-01	5.00000e-02	nan	nan
-1.34581e+00	5.00000e-02	3.20193e-01	5.00000e-02	nan	nan
-2.09009e+00	5.00000e-02	4.17153e-01	5.00000e-02	nan	nan
-1.35965e+00	5.00000e-02	2.85456e-01	5.00000e-02	nan	nan
-1.54032e+00	5.00000e-02	3.23977e-01	5.00000e-02	nan	nan
-8.58480e-01	5.00000e-02	2.08171e-01	5.00000e-02	nan	nan
