# [Fe/H]	[Fe/H]_err	[O/Fe]	[O/Fe]_err	Log(age/Gyr)	Log(age/Gyr)_err
-8.48003e-01	5.00000e-02	1.94609e-01	5.00000e-02	1.07780e+00	1.00000e-01
-1.08625e+00	5.00000e-02	2.14027e-01	5.00000e-02	1.09854e+00	1.00000e-01
-9.47288e-01	5.00000e-02	1.89422e-01	5.00000e-02	1.08295e+00	1.00000e-01
-1.42437e+00	5.00000e-02	2.72276e-01	5.00000e-02	1.14472e+00	1.00000e-01
-9.81680e-01	5.00000e-02	1.03253e-01	5.00000e-02	1.16418e+00	1.00000e-01
-1.17395e+00	5.00000e-02	2.56843e-01	5.00000e-02	1.06820e+00	1.00000e-01
-9.12834e-01	5.00000e-02	1.65447e-01	5.00000e-02	1.02747e+00	1.00000e-01
-1.34640e+00	5.00000e-02	3.76479e-01	5.00000e-02	1.04905e+00	1.00000e-01
-1.21770e+00	5.00000e-02	2.58362e-01	5.00000e-02	1.10313e+00	1.00000e-01
-1.27127e+00	5.00000e-02	3.03014e-01	5.00000e-02	1.15995e+00	1.00000e-01
-1.01374e+00	5.00000e-02	2.29394e-01	5.00000e-02	8.58890e-01	1.00000e-01
-4.48397e-01	5.00000e-02	-3.12811e-02	5.00000e-02	8.47328e-01	1.00000e-01
-6.41179e-01	5.00000e-02	8.68443e-02	5.00000e-02	8.28571e-01	1.00000e-01
-7.29348e-01	5.00000e-02	2.18748e-02	5.00000e-02	9.48543e-01	1.00000e-01
-1.22678e+00	5.00000e-02	2.89406e-01	5.00000e-02	9.50770e-01	1.00000e-01
-8.22051e-01	5.00000e-02	1.73715e-01	5.00000e-02	1.00847e+00	1.00000e-01
-8.74604e-01	5.00000e-02	1.68454e-01	5.00000e-02	9.83452e-01	1.00000e-01
-1.51595e+00	5.00000e-02	3.11979e-01	5.00000e-02	1.12923e+00	1.00000e-01
-1.54514e+00	5.00000e-02	4.04357e-01	5.00000e-02	1.16718e+00	1.00000e-01
-9.57027e-01	5.00000e-02	1.54074e-01	5.00000e-02	6.66787e-01	1.00000e-01
-3.44235e-01	5.00000e-02	-9.29375e-02	5.00000e-02	6.60688e-01	1.00000e-01
-1.09816e+00	5.00000e-02	2.10389e-01	5.00000e-02	1.00226e+00	1.00000e-01
-1.89698e+00	5.00000e-02	4.93072e-01	5.00000e-02	1.01858e+00	1.00000e-01
-7.07590e-01	5.00000e-02	9.55248e-02	5.00000e-02	9.93191e-01	1.00000e-01
-2.24728e+00	5.00000e-02	4.60613e-01	5.00000e-02	1.00474e+00	1.00000e-01
-1.86831e+00	5.00000e-02	3.98091e-01	5.00000e-02	1.21606e+00	1.00000e-01
-9.23596e-01	5.00000e-02	2.27385e-01	5.00000e-02	8.77947e-01	1.00000e-01
-6.89601e-01	5.00000e-02	9.45421e-02	5.00000e-02	9.97954e-01	1.00000e-01
-9.45773e-01	5.00000e-02	1.40130e-01	5.00000e-02	1.00395e+00	1.00000e-01
-6.33364e-01	5.00000e-02	-1.14260e-02	5.00000e-02	8.37821e-01	1.00000e-01
-1.42150e+00	5.00000e-02	3.25676e-01	5.00000e-02	9.94348e-01	1.00000e-01
-1.01900e+00	5.00000e-02	2.65130e-01	5.00000e-02	1.14995e+00	1.00000e-01
-1.50651e+00	5.00000e-02	3.37706e-01	5.00000e-02	1.14293e+00	1.00000e-01
-1.13152e+00	5.00000e-02	2.11546e-01	5.00000e-02	1.03892e+00	1.00000e-01
-1.04809e+00	5.00000e-02	1.58200e-01	5.00000e-02	1.03593e+00	1.00000e-01
-1.89595e+00	5.00000e-02	4.77902e-01	5.00000e-02	1.23275e+00	1.00000e-01
-2.11608e+00	5.00000e-02	4.87165e-01	5.00000e-02	1.22796e+00	1.00000e-01
-8.72909e-01	5.00000e-02	2.44244e-01	5.00000e-02	9.93875e-01	1.00000e-01
-1.00779e+00	5.00000e-02	2.56067e-01	5.00000e-02	8.46468e-01	1.00000e-01
-7.10595e-01	5.00000e-02	9.42978e-02	5.00000e-02	9.41161e-01	1.00000e-01
-8.11150e-01	5.00000e-02	9.44125e-02	5.00000e-02	1.03735e+00	1.00000e-01
-1.67122e+00	5.00000e-02	4.53701e-01	5.00000e-02	8.99131e-01	1.00000e-01
-2.04855e+00	5.00000e-02	3.52168e-01	5.00000e-02	1.05806e+00	1.00000e-01
-8.49524e-01	5.00000e-02	2.31019e-01	5.00000e-02	9.93515e-01	1.00000e-01
-7.44396e-01	5.00000e-02	1.48660e-01	5.00000e-02	8.22978e-01	1.00000e-01
-1.77313e+00	5.00000e-02	4.73936e-01	5.00000e-02	1.01545e+00	1.00000e-01
-1.84920e+00	5.00000e-02	4.17977e-01	5.00000e-02	1.09097e+00	1.00000e-01
-7.86757e-01	5.00000e-02	1.57807e-01	5.00000e-02	1.03134e+00	1.00000e-01
-1.13529e+00	5.00000e-02	1.73751e-01	5.00000e-02	1.10701e+00	1.00000e-01
-1.29983e+00	5.00000e-02	3.00097e-01	5.00000e-02	1.05423e+00	1.00000e-01
-1.40162e+00	5.00000e-02	2.39565e-01	5.00000e-02	9.61773e-01	1.00000e-01
-1.16434e+00	5.00000e-02	2.38525e-01	5.00000e-02	9.56477e-01	1.00000e-01
-1.40935e+00	5.00000e-02	3.74565e-01	5.00000e-02	1.09619e+00	1.00000e-01
-1.65681e+00	5.00000e-02	3.72243e-01	5.00000e-02	1.12205e+00	1.00000e-01
-9.39433e-01	5.00000e-02	1.64538e-01	5.00000e-02	1.01567e+00	1.00000e-01
-1.56575e+00	5.00000e-02	3.53545e-01	5.00000e-02	8.63220e-01	1.00000e-01
-7.59153e-01	5.00000e-02	1.06077e-01	5.00000e-02	8.38387e-01	1.00000e-01
-1.46461e+00	5.00000e-02	3.25727e-01	5.00000e-02	1.10737e+00	1.00000e-01
-8.61778e-01	5.00000e-02	2.41981e-01	5.00000e-02	1.09055e+00	1.00000e-01
-1.38972e+00	5.00000e-02	2.89977e-01	5.00000e-02	1.11453e+00	1.00000e-01
-3.00164e-01	5.00000e-02	-9.68119e-02	5.00000e-02	4.72074e-01	1.00000e-01
-5.05594e-01	5.00000e-02	-5.72872e-02	5.00000e-02	7.68006e-01	1.00000e-01
-1.23810e+00	5.00000e-02	2.33385e-01	5.00000e-02	1.01945e+00	1.00000e-01
-1.59581e+00	5.00000e-02	3.31236e-01	5.00000e-02	1.25568e+00	1.00000e-01
-1.84768e+00	5.00000e-02	3.03384e-01	5.00000e-02	9.91023e-01	1.00000e-01
-8.17504e-01	5.00000e-02	1.61048e-01	5.00000e-02	9.26950e-01	1.00000e-01
-3.24447e-01	5.00000e-02	-3.45881e-02	5.00000e-02	4.54202e-01	1.00000e-01
-8.67149e-01	5.00000e-02	2.28757e-01	5.00000e-02	1.04225e+00	1.00000e-01
-1.57557e+00	5.00000e-02	3.45117e-01	5.00000e-02	9.81561e-01	1.00000e-01
-1.07501e+00	5.00000e-02	2.48531e-01	5.00000e-02	1.05920e+00	1.00000e-01
-6.41600e-01	5.00000e-02	8.55381e-02	5.00000e-02	7.17235e-01	1.00000e-01
-1.02578e+00	5.00000e-02	1.78804e-01	5.00000e-02	9.59380e-01	1.00000e-01
-1.16237e+00	5.00000e-02	2.41535e-01	5.00000e-02	1.06302e+00	1.00000e-01
-9.00134e-01	5.00000e-02	2.81738e-01	5.00000e-02	8.80604e-01	1.00000e-01
-1.28675e+00	5.00000e-02	2.22875e-01	5.00000e-02	1.03650e+00	1.00000e-01
-1.06595e+00	5.00000e-02	2.17567e-01	5.00000e-02	9.61257e-01	1.00000e-01
-1.11793e+00	5.00000e-02	2.07387e-01	5.00000e-02	1.05666e+00	1.00000e-01
-1.10673e+00	5.00000e-02	2.00195e-01	5.00000e-02	1.07460e+00	1.00000e-01
-1.07349e+00	5.00000e-02	1.10796e-01	5.00000e-02	9.38506e-01	1.00000e-01
-1.31209e+00	5.00000e-02	3.24216e-01	5.00000e-02	1.03817e+00	1.00000e-01
-1.57882e+00	5.00000e-02	2.78277e-01	5.00000e-02	1.22718e+00	1.00000e-01
-2.56413e+00	5.00000e-02	4.16305e-01	5.00000e-02	1.15586e+00	1.00000e-01
-7.09479e-01	5.00000e-02	1.76565e-01	5.00000e-02	8.35317e-01	1.00000e-01
-4.69190e-01	5.00000e-02	-3.38310e-02	5.00000e-02	7.81374e-01	1.00000e-01
